t,U_x,U_y,U_z,solver,dt
0.42363,0.202042,0.145666,0.1940166,interIsoFoam,0.0005570000000000297
0.424192,0.2006017,0.1456329,0.1941439,interIsoFoam,0.0005620000000000069
0.424753,0.1991621,0.1456149,0.19427,interIsoFoam,0.0005609999999999782
0.425319,0.197695,0.1456297,0.1943967,interIsoFoam,0.0005660000000000109
0.425889,0.1962088,0.1456852,0.1945222,interIsoFoam,0.0005700000000000149
0.426464,0.194693,0.145786,0.1946468,interIsoFoam,0.0005749999999999922
0.427038,0.1931849,0.1459293,0.1947694,interIsoFoam,0.0005739999999999634
0.427617,0.1916432,0.1461442,0.1948929,interIsoFoam,0.0005790000000000517
0.428201,0.1900801,0.1464407,0.1950144,interIsoFoam,0.0005839999999999734
0.428789,0.188489,0.14683,0.1951363,interIsoFoam,0.0005879999999999774
0.429378,0.1869076,0.1472992,0.1952562,interIsoFoam,0.0005890000000000062
0.429971,0.1852911,0.1476638,0.1953774,interIsoFoam,0.0005930000000000102
0.43057,0.1836474,0.1479936,0.1954959,interIsoFoam,0.0005990000000000162
0.431174,0.1819735,0.1482799,0.1956136,interIsoFoam,0.0006039999999999934
0.431777,0.1802946,0.1485079,0.1957318,interIsoFoam,0.0006030000000000202
0.432387,0.1785792,0.1486772,0.1958488,interIsoFoam,0.0006099999999999994
0.433001,0.1768377,0.1488185,0.1959628,interIsoFoam,0.0006140000000000034
0.433622,0.1750681,0.1489173,0.1960744,interIsoFoam,0.0006209999999999827
0.434248,0.1732712,0.1489816,0.1961821,interIsoFoam,0.0006260000000000154
0.43488,0.1714447,0.1490124,0.1962865,interIsoFoam,0.0006319999999999659
0.435512,0.1696291,0.1489976,0.1963883,interIsoFoam,0.0006320000000000214
0.436151,0.1677762,0.1489489,0.1964896,interIsoFoam,0.0006390000000000007
0.436796,0.1658912,0.1488727,0.1965868,interIsoFoam,0.0006450000000000067
0.437447,0.1639695,0.1487668,0.1966801,interIsoFoam,0.0006509999999999572
0.438106,0.1620094,0.1486336,0.1967689,interIsoFoam,0.0006590000000000207
0.438771,0.1600116,0.1484717,0.1968518,interIsoFoam,0.0006650000000000267
0.439444,0.1579588,0.1482883,0.1598245,interIsoFoam,0.0006729999999999792
0.440117,0.1559052,0.1480675,0.1589576,interIsoFoam,0.0006729999999999792
0.440797,0.1538254,0.1478202,0.1580871,interIsoFoam,0.0006800000000000139
0.441486,0.1517637,0.1475662,0.1571933,interIsoFoam,0.0006889999999999952
0.442182,0.1496945,0.1472832,0.1562834,interIsoFoam,0.0006960000000000299
0.442887,0.1476078,0.1469801,0.1553087,interIsoFoam,0.0007049999999999557
0.443601,0.145504,0.1466565,0.1542352,interIsoFoam,0.0007140000000000479
0.444324,0.1433906,0.1463066,0.153065,interIsoFoam,0.0007229999999999737
0.445057,0.1412264,0.1459325,0.1519663,interIsoFoam,0.0007329999999999837
0.445799,0.1390061,0.1455396,0.1522259,interIsoFoam,0.0007420000000000204
0.446552,0.1367287,0.145119,0.1524532,interIsoFoam,0.0007530000000000037
0.447316,0.1343905,0.1446762,0.1526414,interIsoFoam,0.0007639999999999869
0.448079,0.1320821,0.144208,0.1527763,interIsoFoam,0.0007630000000000137
0.448854,0.1297191,0.1437136,0.1528903,interIsoFoam,0.0007749999999999702
0.449641,0.127286,0.1432112,0.1529504,interIsoFoam,0.0007870000000000377
0.45044,0.1247852,0.1426922,0.1529593,interIsoFoam,0.0007989999999999942
0.451253,0.1242373,0.1421537,0.1530666,interIsoFoam,0.0008130000000000082
0.452079,0.1242316,0.1415965,0.1549105,interIsoFoam,0.0008259999999999934
0.45292,0.1242313,0.1410283,0.1565836,interIsoFoam,0.0008409999999999807
0.453776,0.1242053,0.1404391,0.1580999,interIsoFoam,0.0008560000000000234
0.454648,0.1241755,0.1398294,0.1594449,interIsoFoam,0.0008719999999999839
0.455537,0.1241664,0.1392112,0.1606128,interIsoFoam,0.0008890000000000287
0.456445,0.1241418,0.1385807,0.161621,interIsoFoam,0.0009079999999999644
0.457352,0.1241194,0.1379371,0.1616885,interIsoFoam,0.0009069999999999911
0.458279,0.1241484,0.1372945,0.1624784,interIsoFoam,0.0009270000000000111
0.459227,0.1241582,0.1366576,0.163035,interIsoFoam,0.0009480000000000044
0.460198,0.1241483,0.136013,0.1630656,interIsoFoam,0.0009709999999999996
0.461193,0.1240958,0.1353654,0.1620876,interIsoFoam,0.0009950000000000236
0.462214,0.1238158,0.1347047,0.1593799,interIsoFoam,0.0010209999999999941
0.463236,0.1233616,0.1340258,0.1541349,interIsoFoam,0.0010219999999999674
0.464286,0.1233381,0.1333384,0.141331,interIsoFoam,0.0010499999999999954
0.465368,0.1234333,0.1332371,0.1334935,interIsoFoam,0.0010820000000000274
0.466486,0.1235402,0.1335151,0.1250606,interIsoFoam,0.0011180000000000079
0.467641,0.1236492,0.1341548,0.11903,interIsoFoam,0.0011549999999999616
0.46884,0.1237638,0.1347932,0.1198513,interIsoFoam,0.0011990000000000056
0.470038,0.1238208,0.1354044,0.1208421,interIsoFoam,0.0011980000000000324
0.471237,0.1238582,0.1359982,0.1219675,interIsoFoam,0.0011990000000000056
0.472435,0.1238929,0.1365554,0.1231943,interIsoFoam,0.0011979999999999769
0.473634,0.1239237,0.1371134,0.1244615,interIsoFoam,0.0011990000000000056
0.474832,0.1239545,0.1376711,0.1257492,interIsoFoam,0.0011979999999999769
0.476031,0.1239834,0.1382037,0.1271012,interIsoFoam,0.0011990000000000056
0.477172,0.1239365,0.1387789,0.1283325,interIsoFoam,0.0011410000000000031
0.478313,0.123933,0.1394047,0.1296217,interIsoFoam,0.0011410000000000031
0.479455,0.1239531,0.1400395,0.130973,interIsoFoam,0.0011420000000000319
0.480596,0.1239641,0.1406565,0.1323723,interIsoFoam,0.0011410000000000031
0.481738,0.1239851,0.1412496,0.1336665,interIsoFoam,0.0011419999999999764
0.482879,0.1239926,0.1418166,0.1348262,interIsoFoam,0.0011410000000000031
0.48402,0.1240099,0.142358,0.1359521,interIsoFoam,0.0011410000000000031
0.485162,0.1240141,0.1428768,0.1370098,interIsoFoam,0.0011419999999999764
0.486303,0.1240267,0.143375,0.1379888,interIsoFoam,0.0011410000000000031
0.487445,0.1240286,0.1438566,0.1388908,interIsoFoam,0.0011420000000000319
0.488586,0.1240369,0.144323,0.1397176,interIsoFoam,0.0011410000000000031
0.489727,0.1240377,0.1447779,0.140475,interIsoFoam,0.0011410000000000031
0.490869,0.1240418,0.1452231,0.1411767,interIsoFoam,0.0011419999999999764
0.49201,0.124041,0.1456617,0.1418326,interIsoFoam,0.0011410000000000031
0.493152,0.1240417,0.1460942,0.1424568,interIsoFoam,0.0011419999999999764
0.494293,0.1240396,0.1465246,0.1430836,interIsoFoam,0.0011410000000000031
0.495434,0.1240378,0.1469533,0.143697,interIsoFoam,0.0011410000000000031
0.496576,0.1240344,0.1473837,0.1442984,interIsoFoam,0.0011420000000000319
0.497717,0.1240316,0.1478155,0.1448772,interIsoFoam,0.0011410000000000031
0.498859,0.124028,0.1482512,0.1454443,interIsoFoam,0.0011419999999999764
0.5,0.1240247,0.1486889,0.146009,interIsoFoam,0.0011410000000000031
0.50116,0.1240456,0.149139,0.1465788,interIsoFoam,0.0011600000000000499
0.502317,0.1240468,0.1495773,0.1471462,interIsoFoam,0.0011569999999999636
0.503478,0.1240465,0.1500202,0.1477105,interIsoFoam,0.0011609999999999676
0.504638,0.1240443,0.1504658,0.1482713,interIsoFoam,0.0011600000000000499
0.505798,0.124042,0.1509154,0.1488268,interIsoFoam,0.0011599999999999389
0.506958,0.1240384,0.1513679,0.1493869,interIsoFoam,0.0011600000000000499
0.508118,0.1240373,0.1518241,0.149931,interIsoFoam,0.0011599999999999389
0.509278,0.1240346,0.1522821,0.1504722,interIsoFoam,0.0011600000000000499
0.510438,0.1240361,0.1527413,0.150998,interIsoFoam,0.0011599999999999389
0.511598,0.1240324,0.1531984,0.1515083,interIsoFoam,0.0011600000000000499
0.512758,0.1240351,0.1536564,0.1520074,interIsoFoam,0.0011600000000000499
0.513918,0.1240312,0.1541276,0.1524944,interIsoFoam,0.0011599999999999389
0.515079,0.1240328,0.154614,0.1529685,interIsoFoam,0.0011609999999999676
0.516239,0.1240269,0.1551149,0.1534392,interIsoFoam,0.0011600000000000499
0.517399,0.1240272,0.155625,0.1538829,interIsoFoam,0.0011600000000000499
0.518559,0.1240224,0.1561411,0.1543045,interIsoFoam,0.0011599999999999389
0.519719,0.1240234,0.1566582,0.1547103,interIsoFoam,0.0011600000000000499
0.520879,0.1240185,0.1571708,0.1550913,interIsoFoam,0.0011599999999999389
0.522039,0.1240183,0.1576757,0.1554641,interIsoFoam,0.0011600000000000499
0.523199,0.1240126,0.1581687,0.1558169,interIsoFoam,0.0011599999999999389
0.524362,0.1240166,0.1586486,0.1561611,interIsoFoam,0.0011630000000000251
0.525525,0.1240153,0.1591098,0.1565039,interIsoFoam,0.0011630000000000251
0.526688,0.1240163,0.1595524,0.1568428,interIsoFoam,0.0011630000000000251
0.527848,0.1240085,0.1599768,0.1571745,interIsoFoam,0.0011599999999999389
0.529011,0.1240094,0.1603883,0.1574965,interIsoFoam,0.0011630000000000251
0.530174,0.1240043,0.1607553,0.1578082,interIsoFoam,0.0011630000000000251
0.531337,0.1240003,0.1607583,0.158113,interIsoFoam,0.001162999999999914
0.5325,0.1239923,0.1599353,0.1584086,interIsoFoam,0.0011630000000000251
0.533663,0.1239858,0.1577342,0.158695,interIsoFoam,0.0011630000000000251
0.534826,0.1239756,0.1537487,0.1589724,interIsoFoam,0.0011630000000000251
0.535992,0.1239703,0.1482906,0.1592406,interIsoFoam,0.0011660000000000004
0.537157,0.1239592,0.1418562,0.1595013,interIsoFoam,0.0011649999999999716
0.538323,0.1239482,0.142473,0.1597553,interIsoFoam,0.0011660000000000004
0.539489,0.123934,0.1439708,0.1600022,interIsoFoam,0.0011660000000000004
0.540658,0.1239243,0.1453928,0.1602406,interIsoFoam,0.0011689999999999756
0.541827,0.1239091,0.1467586,0.1604726,interIsoFoam,0.0011689999999999756
0.542996,0.1238939,0.1480328,0.1606986,interIsoFoam,0.0011690000000000866
0.544167,0.1238791,0.1492018,0.1609146,interIsoFoam,0.001170999999999922
0.545339,0.1238633,0.1502391,0.1611238,interIsoFoam,0.0011720000000000619
0.546511,0.1238423,0.1511562,0.1613519,interIsoFoam,0.0011719999999999509
0.547686,0.1238272,0.1519693,0.1615746,interIsoFoam,0.0011750000000000371
0.548861,0.1238051,0.1526918,0.1617516,interIsoFoam,0.0011750000000000371
0.550039,0.1237896,0.1533453,0.1619264,interIsoFoam,0.0011779999999999013
0.551217,0.1237655,0.1539455,0.162099,interIsoFoam,0.0011780000000000124
0.552398,0.1237492,0.1545146,0.1623451,interIsoFoam,0.0011809999999999876
0.553579,0.1237211,0.1550632,0.1625564,interIsoFoam,0.0011810000000000986
0.554763,0.1237038,0.1556036,0.1627424,interIsoFoam,0.0011839999999999629
0.55595,0.1236791,0.1561015,0.1629121,interIsoFoam,0.0011870000000000491
0.557134,0.1236539,0.1565951,0.1630666,interIsoFoam,0.0011839999999999629
0.558309,0.1236131,0.1570856,0.1632189,interIsoFoam,0.0011750000000000371
0.559477,0.1235779,0.157573,0.1633745,interIsoFoam,0.0011679999999999469
0.56064,0.1235403,0.158052,0.1635266,interIsoFoam,0.0011630000000000251
0.561796,0.1235218,0.1585094,0.144082,interIsoFoam,0.0011559999999999349
0.562946,0.1235096,0.1589529,0.1131201,interIsoFoam,0.0011499999999999844
0.56409,0.123483,0.1595096,0.09841816,interIsoFoam,0.0011440000000000339
0.565231,0.1234544,0.1600555,0.09897827,interIsoFoam,0.0011410000000000586
0.566366,0.1234199,0.1605456,0.1001832,interIsoFoam,0.0011349999999999971
0.567499,0.1233858,0.1610227,0.1017753,interIsoFoam,0.0011329999999999396
0.568631,0.1233551,0.1614997,0.1034997,interIsoFoam,0.0011320000000000219
0.56976,0.1233209,0.1619552,0.1052277,interIsoFoam,0.0011290000000000466
0.570889,0.1232893,0.1623927,0.1064465,interIsoFoam,0.0011289999999999356
0.572019,0.1232589,0.1628132,0.106574,interIsoFoam,0.0011300000000000754
0.573148,0.1232289,0.1632131,0.1051859,interIsoFoam,0.0011289999999999356
0.574274,0.1231953,0.163599,0.1023229,interIsoFoam,0.0011259999999999604
0.5754,0.1231641,0.1639721,0.09858715,interIsoFoam,0.0011260000000000714
0.576527,0.123134,0.1643319,0.09448938,interIsoFoam,0.0011269999999999891
0.577653,0.1231038,0.1646758,0.09042745,interIsoFoam,0.0011259999999999604
0.578779,0.1230739,0.1650115,0.08629694,interIsoFoam,0.0011260000000000714
0.579905,0.1230443,0.1653253,0.08223636,interIsoFoam,0.0011259999999999604
0.581032,0.1230151,0.1656328,0.07831553,interIsoFoam,0.0011269999999999891
0.582158,0.1229864,0.1659307,0.07460263,interIsoFoam,0.0011259999999999604
0.583284,0.1229583,0.1662254,0.0711093,interIsoFoam,0.0011260000000000714
0.584413,0.1229344,0.1665131,0.06783201,interIsoFoam,0.0011289999999999356
0.585543,0.1229086,0.1667951,0.06476082,interIsoFoam,0.0011300000000000754
0.586672,0.1228823,0.1670691,0.06215145,interIsoFoam,0.0011289999999999356
0.587801,0.1228568,0.1673395,0.06216235,interIsoFoam,0.0011290000000000466
0.588931,0.1228322,0.1676011,0.0621804,interIsoFoam,0.0011299999999999644
0.59006,0.1228089,0.1678581,0.06219183,interIsoFoam,0.0011290000000000466
0.591189,0.1227866,0.1681075,0.06220972,interIsoFoam,0.0011289999999999356
0.592319,0.1227657,0.1683549,0.06222105,interIsoFoam,0.0011300000000000754
0.593448,0.122746,0.1685985,0.06223556,interIsoFoam,0.0011289999999999356
0.594577,0.1227275,0.1688437,0.06225164,interIsoFoam,0.0011290000000000466
0.595707,0.1227105,0.16909,0.06226278,interIsoFoam,0.0011299999999999644
0.596836,0.1226947,0.1693398,0.06227509,interIsoFoam,0.0011290000000000466
0.597965,0.1226802,0.169613,0.06228755,interIsoFoam,0.0011289999999999356
0.599091,0.1226625,0.1699153,0.06229334,interIsoFoam,0.0011260000000000714
0.600217,0.1226487,0.1702103,0.06230561,interIsoFoam,0.0011259999999999604
0.601347,0.1226411,0.1704874,0.06232366,interIsoFoam,0.0011299999999999644
0.602476,0.1226322,0.1707329,0.06233484,interIsoFoam,0.0011290000000000466
0.603605,0.1226231,0.1709541,0.06234613,interIsoFoam,0.0011289999999999356
0.604738,0.122619,0.1711496,0.06236267,interIsoFoam,0.0011330000000000506
0.605871,0.1226128,0.1713204,0.06237267,interIsoFoam,0.0011330000000000506
0.607006,0.1226105,0.1714707,0.06238701,interIsoFoam,0.0011349999999999971
0.608142,0.1226059,0.1716021,0.06239507,interIsoFoam,0.0011359999999999149
0.609281,0.122605,0.1717194,0.06240797,interIsoFoam,0.0011390000000000011
0.61042,0.1226024,0.1718245,0.06241514,interIsoFoam,0.0011390000000000011
0.611563,0.122603,0.1719223,0.0624275,interIsoFoam,0.0011430000000000051
0.612705,0.122602,0.1720141,0.06243437,interIsoFoam,0.0011420000000000874
0.613851,0.1226035,0.1721048,0.06244668,interIsoFoam,0.0011459999999999804
0.614997,0.122604,0.1721893,0.06245339,interIsoFoam,0.0011459999999999804
0.616146,0.1226058,0.172274,0.06246588,interIsoFoam,0.0011489999999999556
0.617296,0.1226078,0.1723612,0.06247229,interIsoFoam,0.0011499999999999844
0.618448,0.1226093,0.172453,0.06248428,interIsoFoam,0.0011520000000000419
0.619601,0.1226129,0.1725419,0.06249076,interIsoFoam,0.0011529999999999596
0.620757,0.1226138,0.1726318,0.06250509,interIsoFoam,0.0011560000000000459
0.621913,0.1226191,0.1727403,0.06251353,interIsoFoam,0.0011560000000000459
0.62307,0.122614,0.1728698,0.06252049,interIsoFoam,0.0011569999999999636
0.624229,0.1226244,0.1730233,0.06253263,interIsoFoam,0.0011590000000000211
0.625389,0.1226184,0.1731884,0.06253811,interIsoFoam,0.0011599999999999389
0.626549,0.1226265,0.1733671,0.06254256,interIsoFoam,0.0011600000000000499
0.627712,0.122621,0.1735567,0.06255323,interIsoFoam,0.0011630000000000251
0.628876,0.122632,0.1737492,0.06255987,interIsoFoam,0.0011639999999999429
0.630039,0.1226199,0.1739453,0.06256566,interIsoFoam,0.0011630000000000251
0.631206,0.1226339,0.1741463,0.06257633,interIsoFoam,0.0011670000000000291
0.632373,0.1226225,0.1743424,0.06257986,interIsoFoam,0.001166999999999918
0.633544,0.1226364,0.174541,0.06258855,interIsoFoam,0.0011710000000000331
0.634715,0.1226237,0.1747342,0.06259339,interIsoFoam,0.0011710000000000331
0.635889,0.1226371,0.1749291,0.06260345,interIsoFoam,0.0011740000000000084
0.637064,0.122623,0.1751187,0.06260587,interIsoFoam,0.001174999999999926
0.638242,0.1226359,0.1753104,0.06261326,interIsoFoam,0.0011780000000000124
0.639421,0.1226204,0.1754985,0.06261705,interIsoFoam,0.0011790000000000411
0.640603,0.1226318,0.1756901,0.06262621,interIsoFoam,0.0011820000000000164
0.641785,0.1226159,0.1758793,0.06262767,interIsoFoam,0.0011820000000000164
0.642971,0.1226252,0.1760734,0.06263794,interIsoFoam,0.0011859999999999093
0.644158,0.1226095,0.1762678,0.06264045,interIsoFoam,0.0011870000000000491
0.645348,0.1226163,0.1764702,0.06265128,interIsoFoam,0.0011900000000000244
0.646538,0.1226013,0.1766745,0.06265389,interIsoFoam,0.0011899999999999133
0.647732,0.1226055,0.1768879,0.06266115,interIsoFoam,0.0011940000000000284
0.648926,0.1225913,0.1771042,0.06266394,interIsoFoam,0.0011940000000000284
0.65012,0.122588,0.1773283,0.06266432,interIsoFoam,0.0011940000000000284
0.651318,0.1225779,0.1775628,0.06267463,interIsoFoam,0.0011979999999999214
0.652517,0.1225734,0.1777986,0.06267553,interIsoFoam,0.0011990000000000611
0.653715,0.1225589,0.1780415,0.06267778,interIsoFoam,0.0011980000000000324
0.654917,0.1225556,0.1782928,0.06268546,interIsoFoam,0.0012019999999999254
0.65612,0.1225427,0.1785438,0.06268731,interIsoFoam,0.0012030000000000651
0.657322,0.1225324,0.1787995,0.06268998,interIsoFoam,0.0012019999999999254
0.658524,0.1225181,0.1790602,0.06268994,interIsoFoam,0.0012020000000000364
0.659727,0.1225057,0.1793282,0.06269092,interIsoFoam,0.001202999999999954
0.660929,0.1224909,0.1795979,0.06269313,interIsoFoam,0.0012020000000000364
0.662131,0.1224769,0.1798682,0.06269234,interIsoFoam,0.0012020000000000364
0.663334,0.1224615,0.1801381,0.06269273,interIsoFoam,0.001202999999999954
0.664536,0.122446,0.1804074,0.06269353,interIsoFoam,0.0012020000000000364
0.665739,0.1224296,0.1806741,0.06269521,interIsoFoam,0.001202999999999954
0.666941,0.1224128,0.1809384,0.06269648,interIsoFoam,0.0012020000000000364
0.668143,0.1223954,0.1811987,0.0626977,interIsoFoam,0.0012020000000000364
0.669346,0.1223774,0.1814554,0.06269806,interIsoFoam,0.001202999999999954
0.670548,0.1223589,0.1817068,0.06269817,interIsoFoam,0.0012020000000000364
0.67175,0.1223397,0.1819538,0.06269731,interIsoFoam,0.0012019999999999254
0.672953,0.1223201,0.1821945,0.06269632,interIsoFoam,0.0012030000000000651
0.674155,0.1222998,0.1824302,0.06269421,interIsoFoam,0.0012019999999999254
0.675358,0.1222791,0.1826588,0.06269213,interIsoFoam,0.0012030000000000651
0.67656,0.1222578,0.1828822,0.06268899,interIsoFoam,0.0012020000000000364
0.677762,0.122236,0.1830976,0.06268603,interIsoFoam,0.0012019999999999254
0.678965,0.1222137,0.1833066,0.06268204,interIsoFoam,0.0012030000000000651
0.680167,0.1221909,0.1835069,0.06267836,interIsoFoam,0.0012019999999999254
0.681365,0.1221625,0.1837,0.06266486,interIsoFoam,0.0011980000000000324
0.682563,0.1221373,0.1838899,0.06266042,interIsoFoam,0.0011980000000000324
0.683761,0.1221132,0.1840491,0.06265753,interIsoFoam,0.0011979999999999214
0.684959,0.1220887,0.1841111,0.06265783,interIsoFoam,0.0011980000000000324
0.686156,0.122064,0.183999,0.06265636,interIsoFoam,0.0011970000000000036
0.687354,0.1220386,0.1836141,0.06265689,interIsoFoam,0.0011980000000000324
0.688552,0.122013,0.1828464,0.06265836,interIsoFoam,0.0011980000000000324
0.68975,0.1219868,0.1815482,0.06266048,interIsoFoam,0.0011979999999999214
0.690953,0.1219657,0.1795219,0.06267064,interIsoFoam,0.0012030000000000651
0.692155,0.1219403,0.1765354,0.06267199,interIsoFoam,0.0012019999999999254
0.693358,0.1219131,0.1724467,0.06267132,interIsoFoam,0.0012030000000000651
0.694565,0.121891,0.1673794,0.06267842,interIsoFoam,0.001206999999999958
0.695772,0.1218645,0.1624758,0.06267553,interIsoFoam,0.001206999999999958
0.696979,0.1218362,0.1637481,0.06267133,interIsoFoam,0.0012070000000000691
0.698182,0.1218027,0.1650876,0.06265765,interIsoFoam,0.001202999999999954
0.699384,0.121773,0.1664211,0.06265223,interIsoFoam,0.0012020000000000364
0.700587,0.1217453,0.1676777,0.0626479,interIsoFoam,0.001202999999999954
0.701789,0.1217174,0.168847,0.06264321,interIsoFoam,0.0012020000000000364
0.702992,0.1216901,0.1699191,0.0626385,interIsoFoam,0.001202999999999954
0.704194,0.1216621,0.1708982,0.06263289,interIsoFoam,0.0012020000000000364
0.705397,0.1216346,0.1717886,0.06262696,interIsoFoam,0.0012030000000000651
0.706599,0.1216064,0.1726013,0.0626205,interIsoFoam,0.0012019999999999254
0.707802,0.1215785,0.1732534,0.06261374,interIsoFoam,0.0012030000000000651
